timestamp,temperature_c,humidity_pct,alarm
2026-07-07T17:55:06+00:00,23.1,49.44,False
2026-07-07T17:55:07+00:00,22.98,48.45,False
2026-07-07T17:55:08+00:00,23.04,48.61,False
2026-07-07T17:55:09+00:00,23.15,49.45,False
2026-07-07T17:55:10+00:00,23.0,48.48,False
2026-07-07T17:55:11+00:00,23.25,48.07,False
2026-07-07T17:55:12+00:00,23.42,47.48,False
2026-07-07T17:55:13+00:00,23.18,48.24,False
2026-07-07T17:55:14+00:00,23.27,47.88,False
2026-07-07T17:55:15+00:00,23.33,48.69,False
2026-07-07T17:55:16+00:00,23.59,49.08,False
2026-07-07T17:55:17+00:00,24.01,49.94,False
2026-07-07T17:55:18+00:00,23.66,50.05,False
2026-07-07T17:55:19+00:00,23.95,49.54,False
2026-07-07T17:55:20+00:00,24.22,49.33,False
2026-07-07T17:55:21+00:00,24.11,49.45,False
2026-07-07T17:55:22+00:00,23.82,48.45,False
2026-07-07T17:55:23+00:00,24.07,48.43,False
2026-07-07T17:55:24+00:00,24.5,48.73,False
2026-07-07T17:55:25+00:00,24.57,48.5,False
2026-07-07T17:55:26+00:00,24.5,48.18,False
2026-07-07T17:55:27+00:00,24.14,47.84,False
2026-07-07T17:55:28+00:00,23.68,47.69,False
2026-07-07T17:55:29+00:00,23.7,48.26,False
2026-07-07T17:55:30+00:00,23.74,48.63,False
2026-07-07T17:55:31+00:00,24.12,49.44,False
2026-07-07T17:55:32+00:00,24.14,48.48,False
2026-07-07T17:55:33+00:00,23.69,49.12,False
2026-07-07T17:55:34+00:00,24.11,48.18,False
2026-07-07T17:55:35+00:00,23.65,48.66,False
2026-07-07T17:55:36+00:00,23.75,48.78,False
2026-07-07T17:55:37+00:00,24.23,48.36,False
2026-07-07T17:55:38+00:00,23.79,48.53,False
2026-07-07T17:55:39+00:00,23.63,48.55,False
2026-07-07T17:55:40+00:00,24.0,49.54,False
2026-07-07T17:55:41+00:00,23.71,50.53,False
2026-07-07T17:55:42+00:00,23.87,49.87,False
2026-07-07T17:55:43+00:00,23.91,49.11,False
2026-07-07T17:55:44+00:00,23.52,49.26,False
2026-07-07T17:55:45+00:00,23.78,49.79,False
2026-07-07T17:55:46+00:00,23.49,48.8,False
2026-07-07T17:55:48+00:00,23.96,49.65,False
2026-07-07T17:55:49+00:00,23.81,49.74,False
2026-07-07T17:55:50+00:00,23.92,50.32,False
2026-07-07T17:55:51+00:00,23.43,50.02,False
2026-07-07T17:55:52+00:00,23.38,49.46,False
2026-07-07T17:55:53+00:00,23.64,49.62,False
2026-07-07T17:55:54+00:00,23.14,49.93,False
2026-07-07T17:55:55+00:00,23.64,49.92,False
2026-07-07T17:55:56+00:00,23.97,49.85,False
2026-07-07T17:55:57+00:00,24.14,50.79,False
2026-07-07T17:55:58+00:00,24.45,50.36,False
2026-07-07T17:55:59+00:00,23.97,50.6,False
2026-07-07T17:56:00+00:00,23.96,50.12,False
2026-07-07T17:56:01+00:00,23.69,49.41,False
2026-07-07T17:56:02+00:00,23.28,48.85,False
2026-07-07T17:56:03+00:00,23.76,49.33,False
2026-07-07T17:56:04+00:00,23.76,50.16,False
2026-07-07T17:56:05+00:00,23.85,51.14,False
2026-07-07T17:56:06+00:00,23.84,50.67,False
2026-07-07T17:56:07+00:00,24.04,50.16,False
2026-07-07T17:56:08+00:00,23.56,49.18,False
2026-07-07T17:56:09+00:00,23.9,49.83,False
2026-07-07T17:56:10+00:00,24.1,50.02,False
2026-07-07T17:56:11+00:00,23.93,50.92,False
2026-07-07T17:56:12+00:00,23.88,51.57,False
2026-07-07T17:56:13+00:00,23.99,50.91,False
2026-07-07T17:56:14+00:00,24.49,51.44,False
2026-07-07T17:56:15+00:00,24.31,51.47,False
2026-07-07T17:56:16+00:00,24.01,51.03,False
2026-07-07T17:56:17+00:00,23.97,50.39,False
2026-07-07T17:56:18+00:00,23.55,49.6,False
2026-07-07T17:56:19+00:00,23.24,49.0,False
2026-07-07T17:56:20+00:00,23.18,48.53,False
2026-07-07T17:56:21+00:00,22.77,47.75,False
2026-07-07T17:56:22+00:00,23.12,47.02,False
2026-07-07T17:56:23+00:00,23.17,47.18,False
2026-07-07T17:56:24+00:00,23.4,46.44,False
2026-07-07T17:56:25+00:00,23.72,47.31,False
2026-07-07T17:56:26+00:00,23.85,47.4,False
2026-07-07T17:56:27+00:00,23.91,47.82,False
2026-07-07T17:56:28+00:00,24.18,47.49,False
2026-07-07T17:56:29+00:00,24.46,46.9,False
2026-07-07T17:56:30+00:00,24.37,46.15,False
2026-07-07T17:56:31+00:00,24.49,45.81,False
2026-07-07T17:56:32+00:00,24.25,45.83,False
2026-07-07T17:56:33+00:00,23.84,46.77,False
2026-07-07T17:56:34+00:00,23.95,46.05,False
2026-07-07T17:56:35+00:00,24.34,45.77,False
2026-07-07T17:56:36+00:00,24.7,45.4,False
2026-07-07T17:56:37+00:00,24.87,44.96,False
2026-07-07T17:56:38+00:00,24.91,45.53,False
2026-07-07T17:56:39+00:00,25.04,45.55,False
2026-07-07T17:56:40+00:00,25.27,44.67,False
2026-07-07T17:56:41+00:00,25.67,44.49,False
2026-07-07T17:56:42+00:00,25.36,44.57,False
2026-07-07T17:56:43+00:00,25.48,44.21,False
2026-07-07T17:56:44+00:00,25.8,44.44,False
2026-07-07T17:56:45+00:00,25.6,45.29,False
2026-07-07T17:56:46+00:00,25.61,46.11,False
2026-07-07T17:56:47+00:00,25.6,46.52,False
2026-07-07T17:56:48+00:00,25.37,46.73,False
2026-07-07T17:56:49+00:00,25.76,47.5,False
2026-07-07T17:56:50+00:00,25.39,47.68,False
2026-07-07T17:56:51+00:00,25.2,47.74,False
2026-07-07T17:56:52+00:00,25.32,47.89,False
2026-07-07T17:56:53+00:00,25.38,48.59,False
2026-07-07T17:56:54+00:00,25.28,48.8,False
2026-07-07T17:56:55+00:00,25.05,47.88,False
2026-07-07T17:56:56+00:00,25.39,47.12,False
2026-07-07T17:56:57+00:00,25.36,47.81,False
2026-07-07T17:56:58+00:00,24.88,47.15,False
2026-07-07T17:56:59+00:00,25.22,47.92,False
2026-07-07T17:57:00+00:00,25.14,47.18,False
2026-07-07T17:57:01+00:00,25.34,46.41,False
2026-07-07T17:57:02+00:00,25.22,46.67,False
2026-07-07T17:57:03+00:00,25.25,46.94,False
2026-07-07T17:57:04+00:00,25.1,46.35,False
2026-07-07T17:57:05+00:00,25.53,46.72,False
2026-07-07T17:57:06+00:00,25.52,47.22,False
2026-07-07T17:57:07+00:00,25.3,47.75,False
2026-07-07T17:57:08+00:00,25.28,48.62,False
2026-07-07T17:57:09+00:00,24.96,47.86,False
2026-07-07T17:57:10+00:00,24.96,48.14,False
2026-07-07T17:57:11+00:00,24.88,47.35,False
2026-07-07T17:57:12+00:00,24.82,47.68,False
2026-07-07T17:57:13+00:00,24.64,46.91,False
2026-07-07T17:57:14+00:00,24.54,46.28,False
2026-07-07T17:57:15+00:00,24.68,46.12,False
2026-07-07T17:57:16+00:00,24.82,45.99,False
2026-07-07T17:57:17+00:00,24.92,45.26,False
2026-07-07T17:57:18+00:00,25.13,46.09,False
2026-07-07T17:57:19+00:00,25.33,47.01,False
2026-07-07T17:57:20+00:00,25.17,47.87,False
2026-07-07T17:57:21+00:00,24.9,47.08,False
2026-07-07T17:57:22+00:00,24.83,47.97,False
2026-07-07T17:57:23+00:00,25.24,48.3,False
2026-07-07T17:57:24+00:00,25.4,49.04,False
2026-07-07T17:57:25+00:00,25.06,48.78,False
2026-07-07T17:57:26+00:00,25.47,47.8,False
2026-07-07T17:57:27+00:00,25.07,47.29,False
2026-07-07T17:57:28+00:00,24.97,47.89,False
2026-07-07T17:57:29+00:00,24.79,48.46,False
2026-07-07T17:57:30+00:00,24.82,47.81,False
2026-07-07T17:57:31+00:00,24.34,48.36,False
2026-07-07T17:57:32+00:00,24.79,48.53,False
2026-07-07T17:57:33+00:00,24.39,48.35,False
2026-07-07T17:57:34+00:00,24.8,48.73,False
2026-07-07T17:57:35+00:00,25.02,47.96,False
2026-07-07T17:57:37+00:00,25.33,48.95,False
2026-07-07T17:57:38+00:00,25.43,48.85,False
2026-07-07T17:57:39+00:00,25.33,49.78,False
2026-07-07T17:57:40+00:00,25.49,50.02,False
2026-07-07T17:57:41+00:00,25.29,50.04,False
2026-07-07T17:57:42+00:00,25.67,49.74,False
2026-07-07T17:57:43+00:00,25.54,50.01,False
2026-07-07T17:57:44+00:00,25.68,50.88,False
2026-07-07T17:57:45+00:00,26.16,50.06,False
2026-07-07T17:57:46+00:00,26.13,49.81,False
2026-07-07T17:57:47+00:00,26.5,49.37,False
2026-07-07T17:57:48+00:00,26.65,48.4,False
2026-07-07T17:57:49+00:00,26.26,48.83,False
2026-07-07T17:57:50+00:00,26.47,48.21,False
2026-07-07T17:57:51+00:00,26.81,48.94,False
2026-07-07T17:57:52+00:00,27.16,49.77,False
2026-07-07T17:57:53+00:00,27.22,49.22,False
2026-07-07T17:57:54+00:00,26.94,49.08,False
2026-07-07T17:57:55+00:00,26.57,48.8,False
2026-07-07T17:57:56+00:00,26.53,48.46,False
2026-07-07T17:57:57+00:00,26.66,47.88,False
2026-07-07T17:57:58+00:00,27.02,48.58,False
2026-07-07T17:57:59+00:00,27.47,48.46,False
2026-07-07T17:58:00+00:00,27.92,49.17,False
2026-07-07T17:58:01+00:00,27.63,49.23,False
2026-07-07T17:58:02+00:00,27.88,50.12,False
2026-07-07T17:58:03+00:00,28.15,50.8,False
2026-07-07T17:58:04+00:00,27.66,51.42,False
2026-07-07T17:58:05+00:00,28.06,51.27,False
2026-07-07T17:58:06+00:00,28.04,51.56,False
2026-07-07T17:58:07+00:00,28.51,51.55,False
2026-07-07T17:58:08+00:00,28.99,51.36,False
2026-07-07T17:58:09+00:00,28.82,52.02,False
2026-07-07T17:58:10+00:00,29.1,52.7,False
2026-07-07T17:58:11+00:00,29.36,52.24,False
2026-07-07T17:58:12+00:00,29.79,51.55,False
2026-07-07T17:58:13+00:00,30.06,52.49,False
2026-07-07T17:58:14+00:00,30.17,52.3,False
2026-07-07T17:58:15+00:00,30.55,52.76,False
2026-07-07T17:58:16+00:00,30.17,51.83,False
2026-07-07T17:58:17+00:00,30.34,51.63,False
2026-07-07T17:58:18+00:00,29.94,50.75,False
2026-07-07T17:58:19+00:00,29.73,50.0,False
2026-07-07T17:58:20+00:00,29.52,50.2,False
2026-07-07T17:58:21+00:00,29.33,49.31,False
2026-07-07T17:58:22+00:00,29.36,48.84,False
2026-07-07T17:58:23+00:00,28.95,47.91,False
2026-07-07T17:58:24+00:00,29.28,48.2,False
2026-07-07T17:58:25+00:00,28.93,48.51,False
2026-07-07T17:58:26+00:00,28.57,48.62,False
2026-07-07T17:58:27+00:00,28.39,49.3,False
2026-07-07T17:58:28+00:00,28.47,48.75,False
2026-07-07T17:58:29+00:00,28.85,48.56,False
2026-07-07T17:58:30+00:00,28.38,47.76,False
2026-07-07T17:58:31+00:00,28.84,47.64,False
2026-07-07T17:58:32+00:00,28.87,47.54,False
2026-07-07T17:58:33+00:00,28.38,48.13,False
2026-07-07T17:58:34+00:00,28.06,47.74,False
2026-07-07T17:58:35+00:00,27.8,48.14,False
2026-07-07T17:58:36+00:00,27.3,48.98,False
2026-07-07T17:58:37+00:00,27.15,49.57,False
2026-07-07T17:58:38+00:00,27.29,50.48,False
2026-07-07T17:58:39+00:00,26.93,50.29,False
2026-07-07T17:58:40+00:00,27.24,50.84,False
2026-07-07T17:58:41+00:00,26.99,50.32,False
2026-07-07T17:58:42+00:00,27.32,51.18,False
2026-07-07T17:58:43+00:00,27.02,51.03,False
2026-07-07T17:58:44+00:00,26.74,51.14,False
2026-07-07T17:58:45+00:00,26.44,52.05,False
2026-07-07T17:58:46+00:00,26.3,52.91,False
2026-07-07T17:58:47+00:00,25.85,53.22,False
2026-07-07T17:58:48+00:00,26.13,52.23,False
2026-07-07T17:58:49+00:00,25.81,53.02,False
2026-07-07T17:58:50+00:00,25.51,53.8,False
2026-07-07T17:58:51+00:00,25.5,53.88,False
2026-07-07T17:58:52+00:00,25.82,53.12,False
2026-07-07T17:58:53+00:00,25.71,52.86,False
2026-07-07T17:58:54+00:00,25.94,52.53,False
2026-07-07T17:58:55+00:00,25.63,51.99,False
2026-07-07T17:58:56+00:00,25.78,52.23,False
2026-07-07T17:58:57+00:00,25.89,52.49,False
2026-07-07T17:58:58+00:00,26.05,51.98,False
2026-07-07T17:58:59+00:00,26.18,52.12,False
2026-07-07T17:59:00+00:00,26.41,53.05,False
2026-07-07T17:59:01+00:00,25.93,53.07,False
2026-07-07T17:59:02+00:00,26.18,53.86,False
2026-07-07T17:59:03+00:00,26.23,53.56,False
2026-07-07T17:59:04+00:00,26.7,53.89,False
2026-07-07T17:59:05+00:00,26.64,53.54,False
2026-07-07T17:59:06+00:00,27.04,53.33,False
2026-07-07T17:59:07+00:00,27.49,53.67,False
2026-07-07T17:59:08+00:00,27.68,52.89,False
2026-07-07T17:59:09+00:00,27.66,53.48,False
2026-07-07T17:59:10+00:00,28.02,54.12,False
2026-07-07T17:59:11+00:00,27.58,54.97,False
2026-07-07T17:59:12+00:00,27.74,55.19,False
2026-07-07T17:59:13+00:00,28.19,54.58,False
2026-07-07T17:59:14+00:00,27.9,54.17,False
2026-07-07T17:59:15+00:00,27.55,54.51,False
2026-07-07T17:59:16+00:00,28.02,55.29,False
2026-07-07T17:59:17+00:00,28.44,55.61,False
2026-07-07T17:59:18+00:00,28.01,56.42,False
2026-07-07T17:59:19+00:00,28.19,56.76,False
2026-07-07T17:59:20+00:00,28.69,57.42,False
2026-07-07T17:59:21+00:00,28.9,58.11,False
2026-07-07T17:59:22+00:00,29.03,57.69,False
2026-07-07T17:59:23+00:00,29.11,57.28,False
2026-07-07T17:59:24+00:00,28.67,56.41,False
2026-07-07T17:59:25+00:00,28.96,56.95,False
2026-07-07T17:59:26+00:00,28.48,56.36,False
2026-07-07T17:59:27+00:00,28.2,55.76,False
2026-07-07T17:59:28+00:00,28.7,55.98,False
2026-07-07T17:59:29+00:00,29.2,55.48,False
2026-07-07T17:59:30+00:00,29.44,55.93,False
2026-07-07T17:59:31+00:00,29.28,55.69,False
2026-07-07T17:59:32+00:00,28.85,55.88,False
2026-07-07T17:59:33+00:00,28.38,56.67,False
2026-07-07T17:59:35+00:00,28.21,55.75,False
2026-07-07T17:59:36+00:00,27.9,55.64,False
2026-07-07T17:59:37+00:00,28.38,55.08,False
2026-07-07T17:59:38+00:00,28.35,55.63,False
2026-07-07T17:59:39+00:00,28.31,56.43,False
2026-07-07T17:59:40+00:00,28.61,55.75,False
2026-07-07T17:59:41+00:00,28.32,56.61,False
2026-07-07T17:59:42+00:00,28.35,56.68,False
2026-07-07T17:59:43+00:00,28.46,56.34,False
2026-07-07T17:59:44+00:00,28.22,55.5,False
2026-07-07T17:59:45+00:00,28.65,56.33,False
2026-07-07T17:59:46+00:00,29.12,55.68,False
2026-07-07T17:59:47+00:00,29.3,56.45,False
2026-07-07T17:59:48+00:00,29.78,56.23,False
2026-07-07T17:59:49+00:00,29.8,56.76,False
2026-07-07T17:59:50+00:00,29.52,56.91,False
2026-07-07T17:59:51+00:00,29.62,57.19,False
2026-07-07T17:59:52+00:00,29.64,57.41,False
2026-07-07T17:59:53+00:00,29.23,58.08,False
2026-07-07T17:59:54+00:00,29.21,57.63,False
2026-07-07T17:59:55+00:00,29.06,57.42,False
2026-07-07T17:59:56+00:00,29.46,57.9,False
2026-07-07T17:59:57+00:00,29.6,58.15,False
2026-07-07T17:59:58+00:00,29.89,57.91,False
2026-07-07T17:59:59+00:00,30.3,57.81,False
2026-07-07T18:00:00+00:00,30.64,57.02,False
2026-07-07T18:00:01+00:00,30.23,57.33,False
2026-07-07T18:00:02+00:00,30.18,57.53,False
2026-07-07T18:00:03+00:00,30.34,57.67,False
2026-07-07T18:00:04+00:00,30.19,58.21,False
2026-07-07T18:00:05+00:00,30.06,57.82,False
2026-07-07T18:00:06+00:00,30.31,57.06,False
2026-07-07T18:00:07+00:00,30.14,56.97,False
2026-07-07T18:00:08+00:00,29.9,57.06,False
2026-07-07T18:00:09+00:00,29.59,57.89,False
2026-07-07T18:00:10+00:00,29.43,57.28,False
2026-07-07T18:00:11+00:00,29.8,56.48,False
2026-07-07T18:00:12+00:00,30.12,55.49,False
2026-07-07T18:00:13+00:00,30.13,54.82,False
2026-07-07T18:00:14+00:00,30.05,55.73,False
2026-07-07T18:00:15+00:00,29.86,56.24,False
2026-07-07T18:00:16+00:00,30.11,56.43,False
2026-07-07T18:00:17+00:00,29.75,57.06,False
2026-07-07T18:00:18+00:00,29.68,57.99,False
2026-07-07T18:00:19+00:00,29.27,58.42,False
2026-07-07T18:00:20+00:00,28.91,58.02,False
2026-07-07T18:00:21+00:00,28.95,57.28,False
2026-07-07T18:00:22+00:00,28.65,57.24,False
2026-07-07T18:00:23+00:00,28.33,56.47,False
2026-07-07T18:00:24+00:00,28.47,56.31,False
2026-07-07T18:00:25+00:00,28.06,55.57,False
2026-07-07T18:00:26+00:00,27.65,56.31,False
2026-07-07T18:00:27+00:00,27.36,55.37,False
2026-07-07T18:00:28+00:00,27.66,55.12,False
2026-07-07T18:00:29+00:00,28.01,55.93,False
2026-07-07T18:00:30+00:00,27.63,56.54,False
2026-07-07T18:00:31+00:00,27.22,57.25,False
2026-07-07T18:00:32+00:00,27.38,57.75,False
2026-07-07T18:00:33+00:00,27.56,57.61,False
2026-07-07T18:00:34+00:00,27.54,57.23,False
2026-07-07T18:00:35+00:00,27.63,56.44,False
2026-07-07T18:00:36+00:00,27.91,55.47,False
2026-07-07T18:00:37+00:00,28.27,55.01,False
2026-07-07T18:00:38+00:00,27.77,55.64,False
2026-07-07T18:00:39+00:00,28.16,55.83,False
2026-07-07T18:00:40+00:00,28.41,56.67,False
2026-07-07T18:00:41+00:00,27.91,56.47,False
2026-07-07T18:00:42+00:00,27.83,57.09,False
2026-07-07T18:00:43+00:00,28.24,57.47,False
2026-07-07T18:00:44+00:00,28.54,58.3,False
2026-07-07T18:00:45+00:00,28.17,58.14,False
2026-07-07T18:00:46+00:00,27.86,58.07,False
2026-07-07T18:00:47+00:00,27.68,58.66,False
2026-07-07T18:00:48+00:00,27.92,57.77,False
2026-07-07T18:00:49+00:00,27.54,57.31,False
2026-07-07T18:00:50+00:00,27.87,57.53,False
2026-07-07T18:00:51+00:00,28.08,57.52,False
2026-07-07T18:00:52+00:00,28.25,57.68,False
2026-07-07T18:00:53+00:00,28.19,57.47,False
2026-07-07T18:00:54+00:00,27.76,58.4,False
2026-07-07T18:00:55+00:00,28.19,58.53,False
2026-07-07T18:00:56+00:00,28.29,59.25,False
2026-07-07T18:00:57+00:00,28.78,60.19,False
2026-07-07T18:00:58+00:00,28.47,60.86,False
2026-07-07T18:00:59+00:00,28.04,61.82,False
2026-07-07T18:01:00+00:00,28.07,60.83,False
2026-07-07T18:01:01+00:00,27.83,61.66,False
2026-07-07T18:01:02+00:00,27.43,62.49,False
2026-07-07T18:01:03+00:00,27.37,61.58,False
2026-07-07T18:01:04+00:00,27.49,61.8,False
2026-07-07T18:01:05+00:00,27.69,61.2,False
2026-07-07T18:01:06+00:00,27.67,61.91,False
2026-07-07T18:01:07+00:00,27.64,60.97,False
2026-07-07T18:01:08+00:00,27.65,61.0,False
2026-07-07T18:01:09+00:00,27.74,61.66,False
2026-07-07T18:01:10+00:00,27.96,60.72,False
2026-07-07T18:01:11+00:00,28.41,61.5,False
2026-07-07T18:01:12+00:00,28.9,62.49,False
2026-07-07T18:01:13+00:00,29.24,63.29,False
2026-07-07T18:01:14+00:00,28.94,63.06,False
2026-07-07T18:01:15+00:00,29.33,63.41,False
2026-07-07T18:01:16+00:00,29.79,62.93,False
2026-07-07T18:01:17+00:00,29.74,63.57,False
2026-07-07T18:01:18+00:00,29.56,62.87,False
2026-07-07T18:01:19+00:00,30.05,63.36,False
2026-07-07T18:01:20+00:00,29.68,63.95,False
2026-07-07T18:01:21+00:00,29.98,63.06,False
2026-07-07T18:01:22+00:00,29.99,62.92,False
2026-07-07T18:01:23+00:00,30.11,63.1,False
2026-07-07T18:01:24+00:00,30.1,62.12,False
2026-07-07T18:01:25+00:00,30.44,61.9,False
2026-07-07T18:01:27+00:00,30.48,60.98,False
2026-07-07T18:01:28+00:00,30.09,61.02,False
2026-07-07T18:01:29+00:00,30.58,60.65,False
2026-07-07T18:01:30+00:00,31.03,59.95,False
2026-07-07T18:01:31+00:00,30.81,60.53,False
2026-07-07T18:01:32+00:00,31.0,60.02,False
2026-07-07T18:01:33+00:00,31.08,59.62,False
2026-07-07T18:01:34+00:00,31.17,59.11,False
2026-07-07T18:01:35+00:00,31.39,58.8,False
2026-07-07T18:01:36+00:00,31.45,58.54,False
2026-07-07T18:01:37+00:00,31.87,58.73,False
2026-07-07T18:01:38+00:00,32.36,59.71,False
2026-07-07T18:01:39+00:00,31.96,59.8,False
2026-07-07T18:01:40+00:00,32.14,58.85,False
2026-07-07T18:01:41+00:00,31.8,57.92,False
2026-07-07T18:01:42+00:00,31.62,57.8,False
2026-07-07T18:01:43+00:00,31.98,57.54,False
2026-07-07T18:01:44+00:00,32.08,56.84,False
2026-07-07T18:01:45+00:00,31.8,57.58,False
2026-07-07T18:01:46+00:00,32.29,58.2,False
2026-07-07T18:01:47+00:00,31.92,57.84,False
2026-07-07T18:01:48+00:00,31.92,57.45,False
2026-07-07T18:01:49+00:00,31.44,57.84,False
2026-07-07T18:01:50+00:00,31.27,58.41,False
2026-07-07T18:01:51+00:00,31.68,57.78,False
2026-07-07T18:01:52+00:00,31.82,57.83,False
2026-07-07T18:01:53+00:00,32.17,57.62,False
2026-07-07T18:01:54+00:00,32.51,58.0,False
2026-07-07T18:01:55+00:00,32.89,58.37,False
2026-07-07T18:01:56+00:00,32.52,58.53,False
2026-07-07T18:01:57+00:00,32.13,58.73,False
2026-07-07T18:01:58+00:00,32.34,59.2,False
2026-07-07T18:01:59+00:00,32.78,59.85,False
2026-07-07T18:02:00+00:00,32.92,60.74,False
2026-07-07T18:02:01+00:00,32.8,60.22,False
2026-07-07T18:02:02+00:00,32.84,60.86,False
2026-07-07T18:02:03+00:00,33.19,60.39,False
2026-07-07T18:02:04+00:00,33.51,60.27,False
2026-07-07T18:02:05+00:00,33.06,60.13,False
2026-07-07T18:02:06+00:00,32.85,59.65,False
2026-07-07T18:02:07+00:00,32.65,59.08,False
2026-07-07T18:02:08+00:00,32.68,58.28,False
2026-07-07T18:02:09+00:00,32.34,58.99,False
2026-07-07T18:02:10+00:00,32.18,58.87,False
2026-07-07T18:02:11+00:00,32.12,59.42,False
2026-07-07T18:02:12+00:00,32.17,59.61,False
2026-07-07T18:02:13+00:00,32.46,59.6,False
2026-07-07T18:02:14+00:00,32.83,60.3,False
2026-07-07T18:02:15+00:00,32.84,59.34,False
2026-07-07T18:02:16+00:00,32.6,59.89,False
2026-07-07T18:02:17+00:00,32.78,60.38,False
2026-07-07T18:02:18+00:00,32.29,60.72,False
2026-07-07T18:02:19+00:00,31.79,60.91,False
2026-07-07T18:02:20+00:00,32.22,61.22,False
2026-07-07T18:02:21+00:00,32.57,61.43,False
2026-07-07T18:02:22+00:00,32.99,60.95,False
2026-07-07T18:02:23+00:00,32.82,60.48,False
2026-07-07T18:02:24+00:00,32.83,60.02,False
2026-07-07T18:02:25+00:00,33.05,59.87,False
2026-07-07T18:02:26+00:00,32.99,60.81,False
2026-07-07T18:02:27+00:00,33.38,61.18,False
2026-07-07T18:02:28+00:00,32.99,62.16,False
2026-07-07T18:02:29+00:00,32.9,61.59,False
2026-07-07T18:02:30+00:00,32.62,60.83,False
2026-07-07T18:02:31+00:00,32.9,61.23,False
2026-07-07T18:02:32+00:00,33.06,60.54,False
2026-07-07T18:02:33+00:00,33.39,60.21,False
2026-07-07T18:02:34+00:00,33.12,60.57,False
2026-07-07T18:02:35+00:00,33.11,60.6,False
2026-07-07T18:02:36+00:00,32.81,60.32,False
2026-07-07T18:02:37+00:00,32.55,61.04,False
2026-07-07T18:02:38+00:00,32.25,61.45,False
2026-07-07T18:02:39+00:00,32.14,62.07,False
2026-07-07T18:02:40+00:00,32.42,62.6,False
2026-07-07T18:02:41+00:00,32.7,62.07,False
2026-07-07T18:02:42+00:00,32.82,61.91,False
2026-07-07T18:02:43+00:00,32.78,61.66,False
2026-07-07T18:02:44+00:00,32.32,60.8,False
2026-07-07T18:02:45+00:00,32.46,61.43,False
2026-07-07T18:02:46+00:00,32.57,62.4,False
2026-07-07T18:02:47+00:00,32.23,62.86,False
2026-07-07T18:02:48+00:00,31.9,63.3,False
2026-07-07T18:02:49+00:00,31.46,64.29,False
2026-07-07T18:02:50+00:00,31.59,63.33,False
2026-07-07T18:02:51+00:00,31.68,62.51,False
2026-07-07T18:02:52+00:00,31.32,61.55,False
2026-07-07T18:02:53+00:00,31.21,61.74,False
2026-07-07T18:02:54+00:00,31.48,61.75,False
2026-07-07T18:02:55+00:00,31.61,62.58,False
2026-07-07T18:02:56+00:00,31.14,61.8,False
2026-07-07T18:02:57+00:00,30.97,62.55,False
2026-07-07T18:02:58+00:00,30.59,62.21,False
2026-07-07T18:02:59+00:00,30.91,62.23,False
2026-07-07T18:03:00+00:00,30.42,62.56,False
2026-07-07T18:03:01+00:00,30.2,61.97,False
2026-07-07T18:03:02+00:00,30.51,62.36,False
